AQI,City,Date
83.0,Bengaluru,2017-02-15
83.0,Bengaluru,2017-02-16
95.0,Bengaluru,2017-02-17
96.0,Bengaluru,2017-02-18
92.0,Bengaluru,2017-02-19
90.0,Bengaluru,2017-02-20
104.0,Bengaluru,2017-02-21
106.0,Bengaluru,2017-02-22
99.0,Bengaluru,2017-02-23
83.0,Bengaluru,2017-02-24
75.0,Bengaluru,2017-02-25
73.0,Bengaluru,2017-02-26
70.0,Bengaluru,2017-02-27
71.0,Bengaluru,2017-02-28
71.0,Bengaluru,2017-03-01
75.0,Bengaluru,2017-03-02
104.0,Bengaluru,2017-03-03
57.0,Bengaluru,2017-03-04
59.0,Bengaluru,2017-03-05
54.0,Bengaluru,2017-03-06
59.0,Bengaluru,2017-03-07
102.0,Bengaluru,2017-03-08
72.0,Bengaluru,2017-03-09
66.0,Bengaluru,2017-03-10
56.0,Bengaluru,2017-03-11
66.0,Bengaluru,2017-03-12
55.0,Bengaluru,2017-03-13
69.0,Bengaluru,2017-03-14
44.0,Bengaluru,2017-03-15
54.0,Bengaluru,2017-03-16
98.0,Bengaluru,2017-03-17
99.0,Bengaluru,2017-03-18
95.0,Bengaluru,2017-03-19
87.0,Bengaluru,2017-03-20
83.0,Bengaluru,2017-03-21
74.0,Bengaluru,2017-03-22
89.0,Bengaluru,2017-03-23
140.0,Bengaluru,2017-03-24
104.0,Bengaluru,2017-03-25
99.0,Bengaluru,2017-03-26
90.0,Bengaluru,2017-03-27
82.0,Bengaluru,2017-03-28
112.0,Bengaluru,2017-03-29
90.0,Bengaluru,2017-03-30
112.0,Bengaluru,2017-03-31
124.0,Bengaluru,2017-04-01
113.0,Bengaluru,2017-04-02
117.0,Bengaluru,2017-04-03
120.0,Bengaluru,2017-04-04
94.0,Bengaluru,2017-04-05
110.0,Bengaluru,2017-04-06
94.0,Bengaluru,2017-04-07
82.0,Bengaluru,2017-04-08
75.0,Bengaluru,2017-04-09
99.0,Bengaluru,2017-04-10
99.0,Bengaluru,2017-04-11
78.0,Bengaluru,2017-04-12
108.0,Bengaluru,2017-04-13
107.0,Bengaluru,2017-04-14
106.0,Bengaluru,2017-04-15
105.0,Bengaluru,2017-04-16
86.0,Bengaluru,2017-04-17
77.0,Bengaluru,2017-04-18
92.0,Bengaluru,2017-04-19
81.0,Bengaluru,2017-04-20
75.0,Bengaluru,2017-04-21
64.0,Bengaluru,2017-04-22
50.0,Bengaluru,2017-04-23
59.0,Bengaluru,2017-04-24
66.0,Bengaluru,2017-04-25
92.0,Bengaluru,2017-04-26
87.0,Bengaluru,2017-04-27
96.0,Bengaluru,2017-04-28
139.0,Bengaluru,2017-04-29
65.0,Bengaluru,2017-04-30
77.0,Bengaluru,2017-05-01
60.0,Bengaluru,2017-05-02
84.0,Bengaluru,2017-05-03
94.0,Bengaluru,2017-05-04
80.0,Bengaluru,2017-05-05
89.0,Bengaluru,2017-05-06
98.0,Bengaluru,2017-05-07
82.0,Bengaluru,2017-05-08
69.0,Bengaluru,2017-05-09
41.0,Bengaluru,2017-05-10
53.0,Bengaluru,2017-05-11
68.0,Bengaluru,2017-05-12
156.0,Bengaluru,2017-05-13
101.0,Bengaluru,2017-05-14
52.0,Bengaluru,2017-05-15
56.0,Bengaluru,2017-05-16
67.0,Bengaluru,2017-05-17
70.0,Bengaluru,2017-05-18
64.0,Bengaluru,2017-05-19
50.0,Bengaluru,2017-05-20
59.0,Bengaluru,2017-05-21
44.0,Bengaluru,2017-05-22
58.0,Bengaluru,2017-05-23
62.0,Bengaluru,2017-05-24
57.0,Bengaluru,2017-05-25
66.0,Bengaluru,2017-05-26
47.0,Bengaluru,2017-05-27
41.0,Bengaluru,2017-05-28
43.0,Bengaluru,2017-05-29
46.0,Bengaluru,2017-05-30
42.0,Bengaluru,2017-05-31
54.0,Bengaluru,2017-06-01
52.0,Bengaluru,2017-06-02
42.0,Bengaluru,2017-06-03
28.0,Bengaluru,2017-06-04
29.0,Bengaluru,2017-06-05
54.0,Bengaluru,2017-06-06
47.0,Bengaluru,2017-06-07
51.0,Bengaluru,2017-06-08
55.0,Bengaluru,2017-06-09
54.0,Bengaluru,2017-06-10
51.0,Bengaluru,2017-06-11
45.0,Bengaluru,2017-06-12
44.0,Bengaluru,2017-06-13
59.0,Bengaluru,2017-06-14
76.0,Bengaluru,2017-06-15
65.0,Bengaluru,2017-06-16
60.0,Bengaluru,2017-06-17
57.0,Bengaluru,2017-06-18
50.0,Bengaluru,2017-06-19
53.0,Bengaluru,2017-06-20
70.0,Bengaluru,2017-06-21
60.0,Bengaluru,2017-06-22
54.0,Bengaluru,2017-06-23
60.0,Bengaluru,2017-06-24
71.0,Bengaluru,2017-06-25
138.0,Bengaluru,2017-06-26
78.0,Bengaluru,2017-06-27
82.0,Bengaluru,2017-06-28
76.0,Bengaluru,2017-06-29
76.0,Bengaluru,2017-06-30
92.0,Bengaluru,2017-07-01
160.0,Bengaluru,2017-07-02
92.0,Bengaluru,2017-07-03
85.0,Bengaluru,2017-07-04
93.0,Bengaluru,2017-07-05
87.0,Bengaluru,2017-07-06
100.5,Bengaluru,2017-07-07
108.0,Bengaluru,2017-07-08
112.0,Bengaluru,2017-07-09
102.0,Bengaluru,2017-07-10
78.0,Bengaluru,2017-07-11
67.0,Bengaluru,2017-07-12
74.0,Bengaluru,2017-07-13
72.0,Bengaluru,2017-07-14
82.0,Bengaluru,2017-07-15
61.0,Bengaluru,2017-07-16
68.0,Bengaluru,2017-07-17
68.0,Bengaluru,2017-07-18
60.0,Bengaluru,2017-07-19
61.0,Bengaluru,2017-07-20
111.0,Bengaluru,2017-07-21
132.0,Bengaluru,2017-07-22
107.0,Bengaluru,2017-07-23
109.0,Bengaluru,2017-07-24
164.0,Bengaluru,2017-07-25
85.0,Bengaluru,2017-07-26
83.0,Bengaluru,2017-07-27
122.0,Bengaluru,2017-07-28
119.0,Bengaluru,2017-07-29
94.0,Bengaluru,2017-07-30
89.0,Bengaluru,2017-07-31
136.0,Bengaluru,2017-08-01
130.0,Bengaluru,2017-08-02
160.0,Bengaluru,2017-08-03
55.0,Bengaluru,2017-08-04
106.0,Bengaluru,2017-08-05
127.0,Bengaluru,2017-08-06
176.0,Bengaluru,2017-08-07
143.0,Bengaluru,2017-08-08
74.0,Bengaluru,2017-08-09
50.0,Bengaluru,2017-08-10
56.0,Bengaluru,2017-08-11
50.0,Bengaluru,2017-08-12
67.0,Bengaluru,2017-08-13
82.0,Bengaluru,2017-08-14
70.0,Bengaluru,2017-08-15
65.0,Bengaluru,2017-08-16
70.0,Bengaluru,2017-08-17
64.0,Bengaluru,2017-08-18
57.0,Bengaluru,2017-08-19
63.0,Bengaluru,2017-08-20
48.0,Bengaluru,2017-08-21
63.0,Bengaluru,2017-08-22
62.0,Bengaluru,2017-08-23
68.0,Bengaluru,2017-08-24
172.0,Bengaluru,2017-08-25
91.0,Bengaluru,2017-08-26
39.0,Bengaluru,2017-08-27
47.0,Bengaluru,2017-08-28
57.0,Bengaluru,2017-08-29
56.0,Bengaluru,2017-08-30
69.0,Bengaluru,2017-08-31
88.0,Bengaluru,2017-09-01
135.0,Bengaluru,2017-09-02
107.0,Bengaluru,2017-09-03
74.0,Bengaluru,2017-09-04
79.0,Bengaluru,2017-09-05
101.0,Bengaluru,2017-09-06
60.0,Bengaluru,2017-09-07
75.0,Bengaluru,2017-09-08
114.0,Bengaluru,2017-09-09
57.0,Bengaluru,2017-09-10
68.0,Bengaluru,2017-09-11
68.0,Bengaluru,2017-09-12
59.0,Bengaluru,2017-09-13
63.0,Bengaluru,2017-09-14
52.0,Bengaluru,2017-09-15
49.0,Bengaluru,2017-09-16
40.0,Bengaluru,2017-09-17
43.0,Bengaluru,2017-09-18
44.0,Bengaluru,2017-09-19
52.0,Bengaluru,2017-09-20
51.0,Bengaluru,2017-09-21
51.0,Bengaluru,2017-09-22
76.0,Bengaluru,2017-09-23
76.0,Bengaluru,2017-09-24
57.0,Bengaluru,2017-09-25
65.0,Bengaluru,2017-09-26
83.0,Bengaluru,2017-09-27
56.0,Bengaluru,2017-09-28
58.0,Bengaluru,2017-09-29
61.0,Bengaluru,2017-09-30
66.0,Bengaluru,2017-10-01
69.0,Bengaluru,2017-10-02
62.0,Bengaluru,2017-10-03
125.0,Bengaluru,2017-10-04
126.0,Bengaluru,2017-10-05
80.0,Bengaluru,2017-10-06
70.0,Bengaluru,2017-10-07
104.0,Bengaluru,2017-10-08
83.0,Bengaluru,2017-10-09
130.0,Bengaluru,2017-10-10
79.0,Bengaluru,2017-10-11
71.0,Bengaluru,2017-10-12
61.0,Bengaluru,2017-10-13
67.0,Bengaluru,2017-10-14
73.0,Bengaluru,2017-10-15
58.0,Bengaluru,2017-10-16
64.0,Bengaluru,2017-10-17
98.0,Bengaluru,2017-10-18
98.0,Bengaluru,2017-10-19
177.0,Bengaluru,2017-10-20
129.0,Bengaluru,2017-10-21
79.0,Bengaluru,2017-10-22
80.0,Bengaluru,2017-10-23
94.0,Bengaluru,2017-10-24
96.0,Bengaluru,2017-10-25
75.0,Bengaluru,2017-10-26
66.0,Bengaluru,2017-10-27
80.0,Bengaluru,2017-10-28
98.0,Bengaluru,2017-10-29
102.0,Bengaluru,2017-10-30
120.0,Bengaluru,2017-10-31
141.0,Bengaluru,2017-11-01
120.0,Bengaluru,2017-11-02
159.0,Bengaluru,2017-11-03
125.0,Bengaluru,2017-11-04
59.0,Bengaluru,2017-11-05
49.0,Bengaluru,2017-11-06
68.0,Bengaluru,2017-11-07
54.0,Bengaluru,2017-11-08
70.0,Bengaluru,2017-11-09
75.0,Bengaluru,2017-11-10
77.0,Bengaluru,2017-11-11
69.0,Bengaluru,2017-11-12
65.0,Bengaluru,2017-11-13
68.0,Bengaluru,2017-11-14
66.0,Bengaluru,2017-11-15
76.0,Bengaluru,2017-11-16
81.0,Bengaluru,2017-11-17
64.0,Bengaluru,2017-11-18
68.0,Bengaluru,2017-11-19
62.0,Bengaluru,2017-11-20
60.0,Bengaluru,2017-11-21
65.0,Bengaluru,2017-11-22
87.0,Bengaluru,2017-11-23
82.0,Bengaluru,2017-11-24
72.0,Bengaluru,2017-11-25
69.0,Bengaluru,2017-11-26
58.0,Bengaluru,2017-11-27
58.0,Bengaluru,2017-11-28
82.0,Bengaluru,2017-11-29
68.0,Bengaluru,2017-11-30
53.0,Bengaluru,2017-12-01
26.0,Bengaluru,2017-12-02
54.0,Bengaluru,2017-12-03
68.0,Bengaluru,2017-12-04
63.0,Bengaluru,2017-12-05
83.0,Bengaluru,2017-12-06
96.0,Bengaluru,2017-12-07
120.0,Bengaluru,2017-12-08
148.0,Bengaluru,2017-12-09
133.0,Bengaluru,2017-12-10
143.0,Bengaluru,2017-12-11
86.0,Bengaluru,2017-12-12
75.0,Bengaluru,2017-12-13
86.0,Bengaluru,2017-12-14
122.0,Bengaluru,2017-12-15
119.0,Bengaluru,2017-12-16
100.0,Bengaluru,2017-12-17
108.0,Bengaluru,2017-12-18
112.0,Bengaluru,2017-12-19
110.0,Bengaluru,2017-12-20
131.0,Bengaluru,2017-12-21
93.0,Bengaluru,2017-12-22
91.0,Bengaluru,2017-12-23
70.0,Bengaluru,2017-12-24
91.0,Bengaluru,2017-12-25
174.0,Bengaluru,2017-12-26
99.0,Bengaluru,2017-12-27
109.0,Bengaluru,2017-12-28
85.0,Bengaluru,2017-12-29
77.0,Bengaluru,2017-12-30
72.0,Bengaluru,2017-12-31
73.0,Bengaluru,2018-01-01
86.0,Bengaluru,2018-01-02
84.0,Bengaluru,2018-01-03
86.0,Bengaluru,2018-01-04
95.0,Bengaluru,2018-01-05
102.0,Bengaluru,2018-01-06
104.0,Bengaluru,2018-01-07
93.0,Bengaluru,2018-01-08
84.0,Bengaluru,2018-01-09
75.0,Bengaluru,2018-01-10
76.0,Bengaluru,2018-01-11
115.0,Bengaluru,2018-01-12
101.0,Bengaluru,2018-01-13
118.0,Bengaluru,2018-01-14
98.0,Bengaluru,2018-01-15
92.0,Bengaluru,2018-01-16
98.0,Bengaluru,2018-01-17
100.0,Bengaluru,2018-01-18
104.0,Bengaluru,2018-01-19
122.0,Bengaluru,2018-01-20
103.0,Bengaluru,2018-01-21
96.0,Bengaluru,2018-01-22
102.0,Bengaluru,2018-01-23
104.0,Bengaluru,2018-01-24
101.0,Bengaluru,2018-01-25
98.0,Bengaluru,2018-01-26
104.0,Bengaluru,2018-01-27
109.0,Bengaluru,2018-01-28
94.0,Bengaluru,2018-01-29
99.0,Bengaluru,2018-01-30
109.0,Bengaluru,2018-01-31
94.0,Bengaluru,2018-02-01
118.0,Bengaluru,2018-02-02
88.0,Bengaluru,2018-02-03
87.0,Bengaluru,2018-02-04
81.0,Bengaluru,2018-02-05
85.0,Bengaluru,2018-02-06
79.0,Bengaluru,2018-02-07
80.0,Bengaluru,2018-02-08
95.0,Bengaluru,2018-02-09
83.0,Bengaluru,2018-02-10
76.0,Bengaluru,2018-02-11
74.0,Bengaluru,2018-02-12
78.0,Bengaluru,2018-02-13
71.0,Bengaluru,2018-02-14
71.0,Bengaluru,2018-02-15
70.0,Bengaluru,2018-02-16
77.0,Bengaluru,2018-02-17
83.0,Bengaluru,2018-02-18
82.0,Bengaluru,2018-02-19
81.0,Bengaluru,2018-02-20
80.0,Bengaluru,2018-02-21
82.0,Bengaluru,2018-02-22
83.0,Bengaluru,2018-02-23
81.0,Bengaluru,2018-02-24
69.0,Bengaluru,2018-02-25
68.0,Bengaluru,2018-02-26
71.0,Bengaluru,2018-02-27
81.0,Bengaluru,2018-02-28
83.0,Bengaluru,2018-03-01
87.0,Bengaluru,2018-03-02
92.0,Bengaluru,2018-03-03
84.0,Bengaluru,2018-03-04
86.0,Bengaluru,2018-03-05
87.0,Bengaluru,2018-03-06
90.0,Bengaluru,2018-03-07
99.0,Bengaluru,2018-03-08
104.0,Bengaluru,2018-03-09
109.0,Bengaluru,2018-03-10
106.0,Bengaluru,2018-03-11
92.0,Bengaluru,2018-03-12
76.0,Bengaluru,2018-03-13
75.0,Bengaluru,2018-03-14
77.0,Bengaluru,2018-03-15
71.0,Bengaluru,2018-03-16
74.0,Bengaluru,2018-03-17
53.0,Bengaluru,2018-03-18
61.0,Bengaluru,2018-03-19
97.0,Bengaluru,2018-03-20
124.0,Bengaluru,2018-03-21
135.0,Bengaluru,2018-03-22
127.0,Bengaluru,2018-03-23
100.0,Bengaluru,2018-03-24
98.0,Bengaluru,2018-03-25
100.0,Bengaluru,2018-03-26
87.0,Bengaluru,2018-03-27
115.0,Bengaluru,2018-03-28
117.6,Bengaluru,2018-03-29
118.0,Bengaluru,2018-03-30
104.0,Bengaluru,2018-03-31
102.0,Bengaluru,2018-04-01
107.0,Bengaluru,2018-04-02
98.0,Bengaluru,2018-04-03
108.0,Bengaluru,2018-04-04
107.0,Bengaluru,2018-04-05
108.0,Bengaluru,2018-04-06
106.0,Bengaluru,2018-04-07
103.0,Bengaluru,2018-04-08
93.0,Bengaluru,2018-04-09
107.8,Bengaluru,2018-04-10
105.2,Bengaluru,2018-04-11
88.0,Bengaluru,2018-04-12
65.0,Bengaluru,2018-04-13
62.0,Bengaluru,2018-04-14
65.0,Bengaluru,2018-04-15
61.0,Bengaluru,2018-04-16
70.0,Bengaluru,2018-04-17
67.0,Bengaluru,2018-04-18
81.0,Bengaluru,2018-04-19
85.0,Bengaluru,2018-04-20
79.0,Bengaluru,2018-04-21
74.0,Bengaluru,2018-04-22
66.0,Bengaluru,2018-04-23
82.0,Bengaluru,2018-04-24
74.0,Bengaluru,2018-04-25
83.0,Bengaluru,2018-04-26
103.0,Bengaluru,2018-04-27
82.0,Bengaluru,2018-04-28
81.0,Bengaluru,2018-04-29
100.0,Bengaluru,2018-04-30
88.0,Bengaluru,2018-05-01
114.0,Bengaluru,2018-05-02
98.0,Bengaluru,2018-05-03
73.0,Bengaluru,2018-05-04
144.0,Bengaluru,2018-05-05
99.0,Bengaluru,2018-05-06
151.0,Bengaluru,2018-05-07
113.0,Bengaluru,2018-05-08
76.0,Bengaluru,2018-05-09
65.0,Bengaluru,2018-05-10
59.0,Bengaluru,2018-05-11
62.0,Bengaluru,2018-05-12
60.0,Bengaluru,2018-05-13
69.0,Bengaluru,2018-05-14
64.0,Bengaluru,2018-05-15
61.0,Bengaluru,2018-05-16
65.0,Bengaluru,2018-05-17
92.0,Bengaluru,2018-05-18
98.0,Bengaluru,2018-05-19
80.0,Bengaluru,2018-05-20
71.0,Bengaluru,2018-05-21
90.0,Bengaluru,2018-05-22
117.0,Bengaluru,2018-05-23
70.0,Bengaluru,2018-05-24
73.0,Bengaluru,2018-05-25
76.0,Bengaluru,2018-05-26
89.0,Bengaluru,2018-05-27
80.0,Bengaluru,2018-05-28
67.0,Bengaluru,2018-05-29
60.0,Bengaluru,2018-05-30
73.0,Bengaluru,2018-05-31
68.0,Bengaluru,2018-06-01
86.0,Bengaluru,2018-06-02
88.0,Bengaluru,2018-06-03
60.0,Bengaluru,2018-06-04
61.0,Bengaluru,2018-06-05
63.0,Bengaluru,2018-06-06
70.0,Bengaluru,2018-06-07
50.0,Bengaluru,2018-06-08
52.0,Bengaluru,2018-06-09
51.0,Bengaluru,2018-06-10
65.0,Bengaluru,2018-06-11
50.0,Bengaluru,2018-06-12
49.0,Bengaluru,2018-06-13
61.0,Bengaluru,2018-06-14
83.0,Bengaluru,2018-06-15
106.0,Bengaluru,2018-06-16
55.0,Bengaluru,2018-06-17
69.0,Bengaluru,2018-06-18
81.0,Bengaluru,2018-06-19
69.0,Bengaluru,2018-06-20
64.0,Bengaluru,2018-06-21
64.0,Bengaluru,2018-06-22
66.0,Bengaluru,2018-06-23
64.0,Bengaluru,2018-06-24
87.0,Bengaluru,2018-06-25
92.0,Bengaluru,2018-06-26
60.0,Bengaluru,2018-06-27
57.0,Bengaluru,2018-06-28
51.0,Bengaluru,2018-06-29
66.0,Bengaluru,2018-06-30
72.0,Bengaluru,2018-07-01
63.0,Bengaluru,2018-07-02
63.0,Bengaluru,2018-07-03
60.0,Bengaluru,2018-07-04
61.0,Bengaluru,2018-07-05
65.0,Bengaluru,2018-07-06
56.0,Bengaluru,2018-07-07
62.0,Bengaluru,2018-07-08
66.0,Bengaluru,2018-07-09
63.0,Bengaluru,2018-07-10
78.0,Bengaluru,2018-07-11
56.0,Bengaluru,2018-07-12
53.0,Bengaluru,2018-07-13
57.0,Bengaluru,2018-07-14
62.0,Bengaluru,2018-07-15
59.0,Bengaluru,2018-07-16
60.0,Bengaluru,2018-07-17
57.0,Bengaluru,2018-07-18
59.0,Bengaluru,2018-07-19
52.0,Bengaluru,2018-07-20
59.0,Bengaluru,2018-07-21
60.0,Bengaluru,2018-07-22
65.0,Bengaluru,2018-07-23
64.0,Bengaluru,2018-07-24
59.0,Bengaluru,2018-07-25
65.0,Bengaluru,2018-07-26
68.0,Bengaluru,2018-07-27
59.0,Bengaluru,2018-07-28
66.0,Bengaluru,2018-07-29
64.0,Bengaluru,2018-07-30
62.0,Bengaluru,2018-07-31
66.0,Bengaluru,2018-08-01
68.0,Bengaluru,2018-08-02
72.0,Bengaluru,2018-08-03
77.0,Bengaluru,2018-08-04
77.0,Bengaluru,2018-08-05
67.0,Bengaluru,2018-08-06
67.0,Bengaluru,2018-08-07
60.0,Bengaluru,2018-08-08
58.0,Bengaluru,2018-08-09
60.0,Bengaluru,2018-08-10
56.0,Bengaluru,2018-08-11
57.0,Bengaluru,2018-08-12
53.0,Bengaluru,2018-08-13
60.0,Bengaluru,2018-08-14
59.0,Bengaluru,2018-08-15
52.0,Bengaluru,2018-08-16
48.0,Bengaluru,2018-08-17
57.0,Bengaluru,2018-08-18
59.0,Bengaluru,2018-08-19
53.0,Bengaluru,2018-08-20
69.0,Bengaluru,2018-08-21
65.0,Bengaluru,2018-08-22
63.0,Bengaluru,2018-08-23
62.0,Bengaluru,2018-08-24
67.0,Bengaluru,2018-08-25
70.0,Bengaluru,2018-08-26
62.0,Bengaluru,2018-08-27
64.0,Bengaluru,2018-08-28
68.0,Bengaluru,2018-08-29
68.0,Bengaluru,2018-08-30
64.0,Bengaluru,2018-08-31
68.0,Bengaluru,2018-09-01
66.0,Bengaluru,2018-09-02
63.0,Bengaluru,2018-09-03
76.0,Bengaluru,2018-09-04
78.0,Bengaluru,2018-09-05
66.0,Bengaluru,2018-09-06
70.0,Bengaluru,2018-09-07
63.0,Bengaluru,2018-09-08
64.0,Bengaluru,2018-09-09
73.0,Bengaluru,2018-09-10
90.0,Bengaluru,2018-09-11
91.0,Bengaluru,2018-09-12
88.0,Bengaluru,2018-09-13
94.0,Bengaluru,2018-09-14
77.0,Bengaluru,2018-09-15
73.0,Bengaluru,2018-09-16
74.0,Bengaluru,2018-09-17
65.0,Bengaluru,2018-09-18
65.0,Bengaluru,2018-09-19
79.0,Bengaluru,2018-09-20
87.0,Bengaluru,2018-09-21
77.0,Bengaluru,2018-09-22
87.0,Bengaluru,2018-09-23
85.0,Bengaluru,2018-09-24
78.0,Bengaluru,2018-09-25
85.0,Bengaluru,2018-09-26
80.0,Bengaluru,2018-09-27
78.0,Bengaluru,2018-09-28
75.0,Bengaluru,2018-09-29
70.0,Bengaluru,2018-09-30
82.0,Bengaluru,2018-10-01
67.0,Bengaluru,2018-10-02
65.0,Bengaluru,2018-10-03
65.0,Bengaluru,2018-10-04
62.0,Bengaluru,2018-10-05
56.0,Bengaluru,2018-10-06
62.0,Bengaluru,2018-10-07
73.0,Bengaluru,2018-10-08
80.0,Bengaluru,2018-10-09
93.0,Bengaluru,2018-10-10
110.0,Bengaluru,2018-10-11
115.0,Bengaluru,2018-10-12
167.0,Bengaluru,2018-10-13
116.0,Bengaluru,2018-10-14
88.0,Bengaluru,2018-10-15
90.0,Bengaluru,2018-10-16
75.0,Bengaluru,2018-10-17
116.0,Bengaluru,2018-10-18
81.0,Bengaluru,2018-10-19
71.0,Bengaluru,2018-10-20
88.0,Bengaluru,2018-10-21
102.0,Bengaluru,2018-10-22
119.0,Bengaluru,2018-10-23
132.0,Bengaluru,2018-10-24
110.0,Bengaluru,2018-10-25
101.0,Bengaluru,2018-10-26
107.0,Bengaluru,2018-10-27
108.0,Bengaluru,2018-10-28
103.0,Bengaluru,2018-10-29
125.0,Bengaluru,2018-10-30
107.0,Bengaluru,2018-10-31
92.0,Bengaluru,2018-11-01
84.0,Bengaluru,2018-11-02
82.0,Bengaluru,2018-11-03
74.0,Bengaluru,2018-11-04
81.0,Bengaluru,2018-11-05
110.0,Bengaluru,2018-11-06
97.0,Bengaluru,2018-11-07
144.0,Bengaluru,2018-11-08
94.0,Bengaluru,2018-11-09
96.0,Bengaluru,2018-11-10
105.0,Bengaluru,2018-11-11
113.0,Bengaluru,2018-11-12
143.0,Bengaluru,2018-11-13
143.0,Bengaluru,2018-11-14
141.0,Bengaluru,2018-11-15
88.0,Bengaluru,2018-11-16
84.0,Bengaluru,2018-11-17
91.0,Bengaluru,2018-11-18
77.0,Bengaluru,2018-11-19
77.0,Bengaluru,2018-11-20
81.0,Bengaluru,2018-11-21
73.0,Bengaluru,2018-11-22
79.0,Bengaluru,2018-11-23
144.0,Bengaluru,2018-11-24
142.0,Bengaluru,2018-11-25
124.0,Bengaluru,2018-11-26
127.0,Bengaluru,2018-11-27
127.0,Bengaluru,2018-11-28
119.0,Bengaluru,2018-11-29
94.0,Bengaluru,2018-11-30
86.0,Bengaluru,2018-12-01
92.0,Bengaluru,2018-12-02
73.0,Bengaluru,2018-12-03
75.0,Bengaluru,2018-12-04
106.0,Bengaluru,2018-12-05
87.0,Bengaluru,2018-12-06
90.0,Bengaluru,2018-12-07
119.0,Bengaluru,2018-12-08
128.0,Bengaluru,2018-12-09
157.0,Bengaluru,2018-12-10
88.0,Bengaluru,2018-12-11
179.0,Bengaluru,2018-12-12
148.0,Bengaluru,2018-12-13
103.0,Bengaluru,2018-12-14
85.0,Bengaluru,2018-12-15
112.0,Bengaluru,2018-12-16
146.0,Bengaluru,2018-12-17
88.0,Bengaluru,2018-12-18
142.0,Bengaluru,2018-12-19
130.0,Bengaluru,2018-12-20
116.0,Bengaluru,2018-12-21
109.0,Bengaluru,2018-12-22
87.0,Bengaluru,2018-12-23
79.0,Bengaluru,2018-12-24
103.0,Bengaluru,2018-12-25
118.0,Bengaluru,2018-12-26
117.0,Bengaluru,2018-12-27
123.0,Bengaluru,2018-12-28
124.0,Bengaluru,2018-12-29
127.0,Bengaluru,2018-12-30
123.0,Bengaluru,2018-12-31
128.0,Bengaluru,2019-01-01
103.0,Bengaluru,2019-01-02
101.0,Bengaluru,2019-01-03
106.0,Bengaluru,2019-01-04
104.0,Bengaluru,2019-01-05
115.0,Bengaluru,2019-01-06
120.0,Bengaluru,2019-01-07
120.0,Bengaluru,2019-01-08
122.0,Bengaluru,2019-01-09
120.0,Bengaluru,2019-01-10
126.0,Bengaluru,2019-01-11
132.0,Bengaluru,2019-01-12
125.0,Bengaluru,2019-01-13
111.0,Bengaluru,2019-01-14
109.0,Bengaluru,2019-01-15
113.0,Bengaluru,2019-01-16
121.0,Bengaluru,2019-01-17
152.0,Bengaluru,2019-01-18
122.0,Bengaluru,2019-01-19
106.0,Bengaluru,2019-01-20
101.0,Bengaluru,2019-01-21
145.0,Bengaluru,2019-01-22
156.0,Bengaluru,2019-01-23
130.0,Bengaluru,2019-01-24
109.0,Bengaluru,2019-01-25
102.0,Bengaluru,2019-01-26
101.0,Bengaluru,2019-01-27
99.0,Bengaluru,2019-01-28
83.0,Bengaluru,2019-01-29
107.0,Bengaluru,2019-01-30
132.0,Bengaluru,2019-01-31
109.0,Bengaluru,2019-02-01
104.0,Bengaluru,2019-02-02
101.0,Bengaluru,2019-02-03
81.0,Bengaluru,2019-02-04
92.0,Bengaluru,2019-02-05
120.0,Bengaluru,2019-02-06
146.0,Bengaluru,2019-02-07
113.0,Bengaluru,2019-02-08
134.0,Bengaluru,2019-02-09
112.0,Bengaluru,2019-02-10
80.0,Bengaluru,2019-02-11
84.0,Bengaluru,2019-02-12
96.0,Bengaluru,2019-02-13
89.0,Bengaluru,2019-02-14
103.0,Bengaluru,2019-02-15
107.0,Bengaluru,2019-02-16
123.0,Bengaluru,2019-02-17
116.0,Bengaluru,2019-02-18
116.0,Bengaluru,2019-02-19
87.0,Bengaluru,2019-02-20
85.0,Bengaluru,2019-02-21
99.0,Bengaluru,2019-02-22
105.0,Bengaluru,2019-02-23
110.0,Bengaluru,2019-02-24
103.0,Bengaluru,2019-02-25
120.0,Bengaluru,2019-02-26
115.0,Bengaluru,2019-02-27
125.0,Bengaluru,2019-02-28
143.0,Bengaluru,2019-03-01
107.0,Bengaluru,2019-03-02
114.0,Bengaluru,2019-03-03
123.0,Bengaluru,2019-03-04
118.0,Bengaluru,2019-03-05
128.0,Bengaluru,2019-03-06
152.0,Bengaluru,2019-03-07
167.0,Bengaluru,2019-03-08
151.0,Bengaluru,2019-03-09
100.0,Bengaluru,2019-03-10
91.0,Bengaluru,2019-03-11
105.0,Bengaluru,2019-03-12
113.0,Bengaluru,2019-03-13
118.0,Bengaluru,2019-03-14
106.0,Bengaluru,2019-03-15
108.0,Bengaluru,2019-03-16
115.0,Bengaluru,2019-03-17
123.0,Bengaluru,2019-03-18
113.0,Bengaluru,2019-03-19
102.0,Bengaluru,2019-03-20
120.0,Bengaluru,2019-03-21
122.0,Bengaluru,2019-03-22
119.0,Bengaluru,2019-03-23
120.0,Bengaluru,2019-03-24
97.0,Bengaluru,2019-03-25
113.0,Bengaluru,2019-03-26
129.0,Bengaluru,2019-03-27
148.0,Bengaluru,2019-03-28
149.0,Bengaluru,2019-03-29
137.0,Bengaluru,2019-03-30
135.0,Bengaluru,2019-03-31
126.0,Bengaluru,2019-04-01
136.0,Bengaluru,2019-04-02
